http://dbpedia.org/resource/Category:Computing_terminology,http://dbpedia.org/resource/Category:Technical_terminology, http://dbpedia.org/resource/Category:Computing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Deaths_from_lung_disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Member_states_of_the_Union_of_South_American_Nations,http://dbpedia.org/resource/Category:Union_of_South_American_Nations, http://dbpedia.org/resource/Category:Member_states_by_organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Football_clubs_in_Lancashire,http://dbpedia.org/resource/Category:Football_clubs_in_England_by_county, http://dbpedia.org/resource/Category:Football_in_Lancashire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Behavior,http://dbpedia.org/resource/Category:Action, http://dbpedia.org/resource/Category:Mind, http://dbpedia.org/resource/Category:Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Philosophical_movements,http://dbpedia.org/resource/Category:Schools_of_thought, http://dbpedia.org/resource/Category:Philosophical_theories, http://dbpedia.org/resource/Category:Movements, http://dbpedia.org/resource/Category:History_of_philosophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Political_office-holders_by_role,http://dbpedia.org/resource/Category:Positions_of_authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:People_from_the_City_of_Johannesburg_Metropolitan_Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Northern_America,http://dbpedia.org/resource/Category:Regions_of_the_Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Sport_in_Lancashire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Communist_rulers,http://dbpedia.org/resource/Category:Communists, http://dbpedia.org/resource/Category:Heads_of_state, http://dbpedia.org/resource/Category:Heads_of_government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Urban_studies_and_planning,http://dbpedia.org/resource/Category:Urbanization, http://dbpedia.org/resource/Category:Urban_geography, http://dbpedia.org/resource/Category:Environment, http://dbpedia.org/resource/Category:Architecture, http://dbpedia.org/resource/Category:Social_sciences, http://dbpedia.org/resource/Category:Planning, http://dbpedia.org/resource/Category:Environmental_design, http://dbpedia.org/resource/Category:City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Populated_places_in_Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Russian-American_history,http://dbpedia.org/resource/Category:History_of_Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Indian_political_candidates,http://dbpedia.org/resource/Category:Indian_politicians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:1920s_in_Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Alumni_by_university_or_college_in_Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Association_football_non-playing_staff_in_England_by_club,http://dbpedia.org/resource/Category:Football_in_England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:American_memoirists,http://dbpedia.org/resource/Category:American_writers_by_genre, http://dbpedia.org/resource/Category:Memoirists_by_nationality, http://dbpedia.org/resource/Category:American_autobiographies, http://dbpedia.org/resource/Category:American_non-fiction_writers, http://dbpedia.org/resource/Category:American_autobiographers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Footballers_in_Belgium_by_club,http://dbpedia.org/resource/Category:Footballers_in_Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:House_of_Burgesses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:History_of_Central_America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Rugby_league,http://dbpedia.org/resource/Category:Rugby_football, http://dbpedia.org/resource/Category:Football_codes, http://dbpedia.org/resource/Category:Ball_games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Domesticated_plants,http://dbpedia.org/resource/Category:Plants, http://dbpedia.org/resource/Category:Horticulture_and_gardening, http://dbpedia.org/resource/Category:Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Voice_actors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Federal_cities_of_Russia,http://dbpedia.org/resource/Category:Cities_and_towns_in_Russia, http://dbpedia.org/resource/Category:Federal_subjects_of_Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:United_States_power_company_dams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Hills_of_Buckinghamshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Earth_mysteries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Impeached_officials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Dialects_of_Hindustani,http://dbpedia.org/resource/Category:Indo-Aryan_languages, http://dbpedia.org/resource/Category:Hindustani_language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Football_managers_in_England,http://dbpedia.org/resource/Category:Football_in_England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Australian_music,http://dbpedia.org/resource/Category:Music_by_nationality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:New_Testament_words_and_phrases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Islam_in_India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Motorsport,http://dbpedia.org/resource/Category:Sports_by_type, http://dbpedia.org/resource/Category:Individual_sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Student_culture,http://dbpedia.org/resource/Category:Students, http://dbpedia.org/resource/Category:Universities_and_colleges, http://dbpedia.org/resource/Category:Academic_culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Engineering_disciplines,http://dbpedia.org/resource/Category:Subfields_by_academic_discipline, http://dbpedia.org/resource/Category:Education_by_subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/Category:Anaheim,_California",http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_cities_in_the_United_States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Regions_of_the_Americas,http://dbpedia.org/resource/Category:Regions_by_continent, http://dbpedia.org/resource/Category:Geography_of_the_Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Melbourne_Storm,http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_rugby_league_teams, http://dbpedia.org/resource/Category:National_Rugby_League_clubs, http://dbpedia.org/resource/Category:Sporting_clubs_in_Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Official_residences_in_the_United_States,http://dbpedia.org/resource/Category:Official_residences_by_country, http://dbpedia.org/resource/Category:Houses_in_the_United_States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Soccer_in_the_United_States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Social_groups_by_country,http://dbpedia.org/resource/Category:Categories_by_country, http://dbpedia.org/resource/Category:Social_groups, http://dbpedia.org/resource/Category:Demographics_by_country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:History_of_the_Southern_United_States,http://dbpedia.org/resource/Category:Histories_of_regions_of_the_United_States, http://dbpedia.org/resource/Category:Southern_United_States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Countries_by_form_of_government,http://dbpedia.org/resource/Category:Forms_of_government, http://dbpedia.org/resource/Category:Countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Catholic_theology_and_doctrine,http://dbpedia.org/resource/Category:Roman_Catholic_Church, http://dbpedia.org/resource/Category:Popes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Ethnic_Somali_people,http://dbpedia.org/resource/Category:Ethnic_groups_in_Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Native_American_cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Somalia%E2%80%93United_Kingdom_relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Western_Hockey_League_players,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:British_MPs_by_political_party,http://dbpedia.org/resource/Category:Members_of_the_United_Kingdom_Parliament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:East_Ayrshire,http://dbpedia.org/resource/Category:Council_areas_of_Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_cities_in_Wales,http://dbpedia.org/resource/Category:Cities_in_Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Danish_expatriates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Carnivorans,http://dbpedia.org/resource/Category:Predators, http://dbpedia.org/resource/Category:Mammals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Organisations_based_in_Spain,http://dbpedia.org/resource/Category:Organizations_by_country, http://dbpedia.org/resource/Category:Organizations_based_in_Europe_by_country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Rail_transport_in_Kerala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Christians_by_occupation,http://dbpedia.org/resource/Category:Christians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Organizations_by_activity,http://dbpedia.org/resource/Category:Organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:James_River_(Virginia),http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Criticism_of_capitalism,http://dbpedia.org/resource/Category:Socialism, http://dbpedia.org/resource/Category:Social_philosophy, http://dbpedia.org/resource/Category:Marxist_theory, http://dbpedia.org/resource/Category:Capitalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Womens_rights_in_Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:United_Nations_General_Assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Dutch_cricketers,http://dbpedia.org/resource/Category:Cricket_in_the_Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:People_from_West_Bengal_by_district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Latin_words_and_phrases,http://dbpedia.org/resource/Category:Indo-European_words_and_phrases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Political_office-holders_in_Belize,http://dbpedia.org/resource/Category:Political_office-holders_by_country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Buenos_Aires,http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Argentina, http://dbpedia.org/resource/Category:Populated_coastal_places_in_Argentina, http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_capitals, http://dbpedia.org/resource/Category:Provinces_of_Argentina, http://dbpedia.org/resource/Category:Populated_places_in_Argentina, http://dbpedia.org/resource/Category:Capitals_in_South_America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_Russian_politicians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Sustainable_building,http://dbpedia.org/resource/Category:Sustainable_technologies, http://dbpedia.org/resource/Category:Sustainable_architecture, http://dbpedia.org/resource/Category:Construction, http://dbpedia.org/resource/Category:Building_engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Action,http://dbpedia.org/resource/Category:Phenomena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:Mexican_films,http://dbpedia.org/resource/Category:Films_by_country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Category:People_by_behavior,http://dbpedia.org/resource/Category:Human_behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
